"","date","frequency","happiness","timeseries"
"1",2015-01-01,129070698,"6.146","/api/v1/timeseries/3/"
"2",2015-01-02,126984907,"6.066","/api/v1/timeseries/3/"
"3",2015-01-03,130111160,"6.068","/api/v1/timeseries/3/"
"4",2015-01-04,139112977,"6.034","/api/v1/timeseries/3/"
"5",2015-01-05,117297414,"6.055","/api/v1/timeseries/3/"
"6",2015-01-06,144342204,"6.048","/api/v1/timeseries/3/"
"7",2015-01-07,132986901,"6.009","/api/v1/timeseries/3/"
"8",2015-01-08,127656374,"6.028","/api/v1/timeseries/3/"
"9",2015-01-09,120125101,"6.043","/api/v1/timeseries/3/"
"10",2015-01-10,121068263,"6.057","/api/v1/timeseries/3/"
"11",2015-01-11,140832768,"6.056","/api/v1/timeseries/3/"
"12",2015-01-12,132926007,"6.070","/api/v1/timeseries/3/"
"13",2015-01-13,127527201,"6.064","/api/v1/timeseries/3/"
"14",2015-01-14,125134751,"6.056","/api/v1/timeseries/3/"
"15",2015-01-15,124362194,"6.067","/api/v1/timeseries/3/"
"16",2015-01-16,116802983,"6.089","/api/v1/timeseries/3/"
"17",2015-01-17,115723175,"6.096","/api/v1/timeseries/3/"
"18",2015-01-18,133426601,"6.071","/api/v1/timeseries/3/"
"19",2015-01-19,130594530,"6.058","/api/v1/timeseries/3/"
"20",2015-01-20,129877248,"6.057","/api/v1/timeseries/3/"
"21",2015-01-21,125990108,"6.055","/api/v1/timeseries/3/"
"22",2015-01-22,123659882,"6.052","/api/v1/timeseries/3/"
"23",2015-01-23,115978123,"6.082","/api/v1/timeseries/3/"
"24",2015-01-24,117298835,"6.088","/api/v1/timeseries/3/"
"25",2015-01-25,125175793,"6.069","/api/v1/timeseries/3/"
"26",2015-01-26,126601174,"6.055","/api/v1/timeseries/3/"
"27",2015-01-27,126374507,"6.052","/api/v1/timeseries/3/"
"28",2015-01-28,128298096,"6.048","/api/v1/timeseries/3/"
"29",2015-01-29,120643238,"6.050","/api/v1/timeseries/3/"
"30",2015-01-30,114105838,"6.079","/api/v1/timeseries/3/"
"31",2015-01-31,115995086,"6.108","/api/v1/timeseries/3/"
"32",2015-02-01,154862261,"6.095","/api/v1/timeseries/3/"
"33",2015-02-02,131758089,"6.061","/api/v1/timeseries/3/"
"34",2015-02-03,123412460,"6.052","/api/v1/timeseries/3/"
"35",2015-02-04,124285789,"6.060","/api/v1/timeseries/3/"
"36",2015-02-05,120805016,"6.066","/api/v1/timeseries/3/"
"37",2015-02-06,114667794,"6.078","/api/v1/timeseries/3/"
"38",2015-02-07,116962776,"6.088","/api/v1/timeseries/3/"
"39",2015-02-08,136360553,"6.077","/api/v1/timeseries/3/"
"40",2015-02-09,123076887,"6.061","/api/v1/timeseries/3/"
"41",2015-02-10,119873333,"6.060","/api/v1/timeseries/3/"
"42",2015-02-11,121731767,"6.043","/api/v1/timeseries/3/"
"43",2015-02-12,117568493,"6.065","/api/v1/timeseries/3/"
"44",2015-02-13,115706726,"6.121","/api/v1/timeseries/3/"
"45",2015-02-14,112999609,"6.184","/api/v1/timeseries/3/"
"46",2015-02-15,116041892,"6.074","/api/v1/timeseries/3/"
"47",2015-02-16,129744286,"6.042","/api/v1/timeseries/3/"
"48",2015-02-17,129035077,"6.051","/api/v1/timeseries/3/"
"49",2015-02-18,127430855,"6.040","/api/v1/timeseries/3/"
"50",2015-02-19,128774588,"6.047","/api/v1/timeseries/3/"
"51",2015-02-20,125413498,"6.083","/api/v1/timeseries/3/"
"52",2015-02-21,120982878,"6.074","/api/v1/timeseries/3/"
"53",2015-02-22,136499141,"6.073","/api/v1/timeseries/3/"
"54",2015-02-23,126674289,"6.058","/api/v1/timeseries/3/"
"55",2015-02-24,128721779,"6.047","/api/v1/timeseries/3/"
"56",2015-02-25,135787811,"6.070","/api/v1/timeseries/3/"
"57",2015-02-26,131508615,"6.052","/api/v1/timeseries/3/"
"58",2015-02-27,122673350,"6.074","/api/v1/timeseries/3/"
"59",2015-02-28,117576281,"6.099","/api/v1/timeseries/3/"
"60",2015-03-01,130932283,"6.088","/api/v1/timeseries/3/"
"61",2015-03-02,125949086,"6.064","/api/v1/timeseries/3/"
"62",2015-03-03,127277080,"6.058","/api/v1/timeseries/3/"
"63",2015-03-04,127605022,"6.051","/api/v1/timeseries/3/"
"64",2015-03-05,126403467,"6.053","/api/v1/timeseries/3/"
"65",2015-03-06,115633111,"6.088","/api/v1/timeseries/3/"
"66",2015-03-07,115738631,"6.095","/api/v1/timeseries/3/"
"67",2015-03-08,115736735,"6.107","/api/v1/timeseries/3/"
"68",2015-03-09,127389618,"6.058","/api/v1/timeseries/3/"
"69",2015-03-10,127260848,"6.055","/api/v1/timeseries/3/"
"70",2015-03-11,125998753,"6.045","/api/v1/timeseries/3/"
"71",2015-03-12,119555489,"6.050","/api/v1/timeseries/3/"
"72",2015-03-13,114508242,"6.079","/api/v1/timeseries/3/"
"73",2015-03-14,113102576,"6.091","/api/v1/timeseries/3/"
"74",2015-03-15,123495849,"6.084","/api/v1/timeseries/3/"
"75",2015-03-16,122856943,"6.056","/api/v1/timeseries/3/"
"76",2015-03-17,125052310,"6.069","/api/v1/timeseries/3/"
"77",2015-03-18,128393280,"6.031","/api/v1/timeseries/3/"
"78",2015-03-19,124425432,"6.041","/api/v1/timeseries/3/"
"79",2015-03-20,120267877,"6.070","/api/v1/timeseries/3/"
"80",2015-03-21,118574919,"6.080","/api/v1/timeseries/3/"
"81",2015-03-22,130984463,"6.069","/api/v1/timeseries/3/"
"82",2015-03-23,126209276,"6.053","/api/v1/timeseries/3/"
"83",2015-03-24,126121962,"6.053","/api/v1/timeseries/3/"
"84",2015-03-25,146440252,"5.995","/api/v1/timeseries/3/"
"85",2015-03-26,147462221,"6.041","/api/v1/timeseries/3/"
"86",2015-03-27,137101621,"6.088","/api/v1/timeseries/3/"
"87",2015-03-28,139070146,"6.085","/api/v1/timeseries/3/"
"88",2015-03-29,135387664,"6.084","/api/v1/timeseries/3/"
"89",2015-03-30,137474189,"6.048","/api/v1/timeseries/3/"
"90",2015-03-31,138688274,"6.047","/api/v1/timeseries/3/"
"91",2015-04-01,129961578,"6.048","/api/v1/timeseries/3/"
"92",2015-04-02,127287499,"6.070","/api/v1/timeseries/3/"
"93",2015-04-03,122776075,"6.098","/api/v1/timeseries/3/"
"94",2015-04-04,130448575,"6.071","/api/v1/timeseries/3/"
"95",2015-04-05,133179088,"6.128","/api/v1/timeseries/3/"
"96",2015-04-06,130444573,"6.072","/api/v1/timeseries/3/"
"97",2015-04-07,127583105,"6.063","/api/v1/timeseries/3/"
"98",2015-04-08,126487839,"6.058","/api/v1/timeseries/3/"
"99",2015-04-09,123572091,"6.063","/api/v1/timeseries/3/"
"100",2015-04-10,116584309,"6.083","/api/v1/timeseries/3/"
"101",2015-04-11,113275685,"6.100","/api/v1/timeseries/3/"
"102",2015-04-12,124687924,"6.079","/api/v1/timeseries/3/"
"103",2015-04-13,123862292,"6.075","/api/v1/timeseries/3/"
"104",2015-04-14,121628695,"6.070","/api/v1/timeseries/3/"
"105",2015-04-15,120932450,"6.069","/api/v1/timeseries/3/"
"106",2015-04-16,120182174,"6.071","/api/v1/timeseries/3/"
"107",2015-04-17,112781237,"6.090","/api/v1/timeseries/3/"
"108",2015-04-18,108126999,"6.105","/api/v1/timeseries/3/"
"109",2015-04-19,122265094,"6.084","/api/v1/timeseries/3/"
"110",2015-04-20,123271651,"6.066","/api/v1/timeseries/3/"
"111",2015-04-21,117896284,"6.077","/api/v1/timeseries/3/"
"112",2015-04-22,118879604,"6.070","/api/v1/timeseries/3/"
"113",2015-04-23,118047826,"6.060","/api/v1/timeseries/3/"
"114",2015-04-24,114000780,"6.084","/api/v1/timeseries/3/"
"115",2015-04-25,111683755,"6.079","/api/v1/timeseries/3/"
"116",2015-04-26,121153404,"6.061","/api/v1/timeseries/3/"
"117",2015-04-27,125493880,"6.020","/api/v1/timeseries/3/"
"118",2015-04-28,124394305,"6.015","/api/v1/timeseries/3/"
"119",2015-04-29,119628471,"6.052","/api/v1/timeseries/3/"
"120",2015-04-30,120058732,"6.062","/api/v1/timeseries/3/"
"121",2015-05-01,114635078,"6.086","/api/v1/timeseries/3/"
"122",2015-05-02,113934953,"6.075","/api/v1/timeseries/3/"
"123",2015-05-03,129038596,"6.042","/api/v1/timeseries/3/"
"124",2015-05-04,122714097,"6.064","/api/v1/timeseries/3/"
"125",2015-05-05,119792387,"6.070","/api/v1/timeseries/3/"
"126",2015-05-06,129015366,"6.041","/api/v1/timeseries/3/"
"127",2015-05-07,124646716,"6.056","/api/v1/timeseries/3/"
"128",2015-05-08,113580821,"6.071","/api/v1/timeseries/3/"
"129",2015-05-09,106207478,"6.096","/api/v1/timeseries/3/"
"130",2015-05-10,116858661,"6.157","/api/v1/timeseries/3/"
"131",2015-05-11,117943089,"6.062","/api/v1/timeseries/3/"
"132",2015-05-12,118995198,"6.048","/api/v1/timeseries/3/"
"133",2015-05-13,117583385,"6.054","/api/v1/timeseries/3/"
"134",2015-05-14,115039695,"6.061","/api/v1/timeseries/3/"
"135",2015-05-15,109155876,"6.078","/api/v1/timeseries/3/"
"136",2015-05-16,103311882,"6.097","/api/v1/timeseries/3/"
"137",2015-05-17,118615914,"6.070","/api/v1/timeseries/3/"
"138",2015-05-18,116879369,"6.063","/api/v1/timeseries/3/"
"139",2015-05-19,117322204,"6.054","/api/v1/timeseries/3/"
"140",2015-05-20,115780209,"6.066","/api/v1/timeseries/3/"
"141",2015-05-21,114120334,"6.074","/api/v1/timeseries/3/"
"142",2015-05-22,106071348,"6.092","/api/v1/timeseries/3/"
"143",2015-05-23,105474607,"6.105","/api/v1/timeseries/3/"
"144",2015-05-24,110050231,"6.102","/api/v1/timeseries/3/"
"145",2015-05-25,114428019,"6.069","/api/v1/timeseries/3/"
"146",2015-05-26,118648662,"6.054","/api/v1/timeseries/3/"
"147",2015-05-27,119340826,"6.048","/api/v1/timeseries/3/"
"148",2015-05-28,121618586,"6.073","/api/v1/timeseries/3/"
"149",2015-05-29,116032781,"6.083","/api/v1/timeseries/3/"
"150",2015-05-30,114544453,"6.096","/api/v1/timeseries/3/"
"151",2015-05-31,121482597,"6.074","/api/v1/timeseries/3/"
"152",2015-06-01,134246597,"6.072","/api/v1/timeseries/3/"
"153",2015-06-02,131219528,"6.066","/api/v1/timeseries/3/"
"154",2015-06-03,124703453,"6.067","/api/v1/timeseries/3/"
"155",2015-06-04,123610442,"6.070","/api/v1/timeseries/3/"
"156",2015-06-05,116826899,"6.090","/api/v1/timeseries/3/"
"157",2015-06-06,107493245,"6.098","/api/v1/timeseries/3/"
"158",2015-06-07,114836797,"6.060","/api/v1/timeseries/3/"
"159",2015-06-08,117806217,"6.080","/api/v1/timeseries/3/"
"160",2015-06-09,120501432,"6.060","/api/v1/timeseries/3/"
"161",2015-06-10,117222578,"6.062","/api/v1/timeseries/3/"
"162",2015-06-11,118372109,"6.059","/api/v1/timeseries/3/"
"163",2015-06-12,111193979,"6.083","/api/v1/timeseries/3/"
"164",2015-06-13,106004886,"6.064","/api/v1/timeseries/3/"
"165",2015-06-14,115534108,"6.067","/api/v1/timeseries/3/"
"166",2015-06-15,119559729,"6.060","/api/v1/timeseries/3/"
"167",2015-06-16,122326414,"6.060","/api/v1/timeseries/3/"
"168",2015-06-17,122041595,"6.080","/api/v1/timeseries/3/"
"169",2015-06-18,122641609,"6.003","/api/v1/timeseries/3/"
"170",2015-06-19,112811750,"6.065","/api/v1/timeseries/3/"
"171",2015-06-20,105608341,"6.081","/api/v1/timeseries/3/"
"172",2015-06-21,111041184,"6.145","/api/v1/timeseries/3/"
"173",2015-06-22,118633483,"6.061","/api/v1/timeseries/3/"
"174",2015-06-23,119750811,"6.053","/api/v1/timeseries/3/"
"175",2015-06-24,122403341,"6.071","/api/v1/timeseries/3/"
"176",2015-06-25,122149825,"6.070","/api/v1/timeseries/3/"
"177",2015-06-26,135063314,"6.100","/api/v1/timeseries/3/"
"178",2015-06-27,110889542,"6.083","/api/v1/timeseries/3/"
"179",2015-06-28,124550918,"6.066","/api/v1/timeseries/3/"
"180",2015-06-29,127005721,"6.069","/api/v1/timeseries/3/"
"181",2015-06-30,120442280,"6.066","/api/v1/timeseries/3/"
"182",2015-07-01,123375352,"6.079","/api/v1/timeseries/3/"
"183",2015-07-02,118591803,"6.071","/api/v1/timeseries/3/"
"184",2015-07-03,112748204,"6.091","/api/v1/timeseries/3/"
"185",2015-07-04,102227309,"6.140","/api/v1/timeseries/3/"
"186",2015-07-05,112682947,"6.102","/api/v1/timeseries/3/"
"187",2015-07-06,122592247,"6.067","/api/v1/timeseries/3/"
"188",2015-07-07,125999017,"6.079","/api/v1/timeseries/3/"
"189",2015-07-08,127727997,"6.061","/api/v1/timeseries/3/"
"190",2015-07-09,127449954,"6.071","/api/v1/timeseries/3/"
"191",2015-07-10,124850436,"6.085","/api/v1/timeseries/3/"
"192",2015-07-11,110004885,"6.083","/api/v1/timeseries/3/"
"193",2015-07-12,116936022,"6.060","/api/v1/timeseries/3/"
"194",2015-07-13,130336078,"6.048","/api/v1/timeseries/3/"
"195",2015-07-14,132127388,"6.055","/api/v1/timeseries/3/"
"196",2015-07-15,133870175,"6.066","/api/v1/timeseries/3/"
"197",2015-07-16,128845536,"6.072","/api/v1/timeseries/3/"
"198",2015-07-17,123820506,"6.080","/api/v1/timeseries/3/"
"199",2015-07-18,113182531,"6.100","/api/v1/timeseries/3/"
"200",2015-07-19,115562830,"6.062","/api/v1/timeseries/3/"
"201",2015-07-20,128678775,"6.052","/api/v1/timeseries/3/"
"202",2015-07-21,130275467,"6.052","/api/v1/timeseries/3/"
"203",2015-07-22,141980774,"6.055","/api/v1/timeseries/3/"
"204",2015-07-23,137955366,"6.072","/api/v1/timeseries/3/"
"205",2015-07-24,124857301,"6.066","/api/v1/timeseries/3/"
"206",2015-07-25,115144642,"6.069","/api/v1/timeseries/3/"
"207",2015-07-26,121263008,"6.065","/api/v1/timeseries/3/"
"208",2015-07-27,130520498,"6.062","/api/v1/timeseries/3/"
"209",2015-07-28,129956355,"6.053","/api/v1/timeseries/3/"
"210",2015-07-29,135284908,"6.028","/api/v1/timeseries/3/"
"211",2015-07-30,127148164,"6.051","/api/v1/timeseries/3/"
"212",2015-07-31,131173302,"6.064","/api/v1/timeseries/3/"
"213",2015-08-01,112870544,"6.094","/api/v1/timeseries/3/"
"214",2015-08-02,115448229,"6.076","/api/v1/timeseries/3/"
"215",2015-08-03,126688006,"6.059","/api/v1/timeseries/3/"
"216",2015-08-04,131761827,"6.058","/api/v1/timeseries/3/"
"217",2015-08-05,126514657,"6.058","/api/v1/timeseries/3/"
"218",2015-08-06,134162298,"6.058","/api/v1/timeseries/3/"
"219",2015-08-07,121459381,"6.081","/api/v1/timeseries/3/"
"220",2015-08-08,110844813,"6.083","/api/v1/timeseries/3/"
"221",2015-08-09,116155013,"6.073","/api/v1/timeseries/3/"
"222",2015-08-10,128516381,"6.066","/api/v1/timeseries/3/"
"223",2015-08-11,129103955,"6.053","/api/v1/timeseries/3/"
"224",2015-08-12,127422544,"6.069","/api/v1/timeseries/3/"
"225",2015-08-13,125021181,"6.069","/api/v1/timeseries/3/"
"226",2015-08-14,118843331,"6.085","/api/v1/timeseries/3/"
"227",2015-08-15,109569505,"6.092","/api/v1/timeseries/3/"
"228",2015-08-16,120254551,"6.079","/api/v1/timeseries/3/"
"229",2015-08-17,129028751,"6.076","/api/v1/timeseries/3/"
"230",2015-08-18,129733543,"6.083","/api/v1/timeseries/3/"
"231",2015-08-19,131767409,"6.063","/api/v1/timeseries/3/"
"232",2015-08-20,127890693,"6.072","/api/v1/timeseries/3/"
"233",2015-08-21,127136835,"6.090","/api/v1/timeseries/3/"
"234",2015-08-22,120478805,"6.094","/api/v1/timeseries/3/"
"235",2015-08-23,127155343,"6.074","/api/v1/timeseries/3/"
"236",2015-08-24,135214343,"6.078","/api/v1/timeseries/3/"
"237",2015-08-25,129704213,"6.067","/api/v1/timeseries/3/"
"238",2015-08-26,125736311,"6.048","/api/v1/timeseries/3/"
"239",2015-08-27,122562293,"6.083","/api/v1/timeseries/3/"
"240",2015-08-28,120367510,"6.108","/api/v1/timeseries/3/"
"241",2015-08-29,118528448,"6.121","/api/v1/timeseries/3/"
"242",2015-08-30,197858151,"6.070","/api/v1/timeseries/3/"
"243",2015-08-31,128730943,"6.062","/api/v1/timeseries/3/"
"244",2015-09-01,123811495,"6.056","/api/v1/timeseries/3/"
"245",2015-09-02,119396371,"6.061","/api/v1/timeseries/3/"
"246",2015-09-03,119955732,"6.055","/api/v1/timeseries/3/"
"247",2015-09-04,113885933,"6.098","/api/v1/timeseries/3/"
"248",2015-09-05,110501758,"6.094","/api/v1/timeseries/3/"
"249",2015-09-06,110996778,"6.084","/api/v1/timeseries/3/"
"250",2015-09-07,119782578,"6.064","/api/v1/timeseries/3/"
"251",2015-09-08,121329572,"6.070","/api/v1/timeseries/3/"
"252",2015-09-09,118802609,"6.073","/api/v1/timeseries/3/"
"253",2015-09-10,120641931,"6.066","/api/v1/timeseries/3/"
"254",2015-09-11,114405443,"6.065","/api/v1/timeseries/3/"
"255",2015-09-12,116612043,"6.096","/api/v1/timeseries/3/"
"256",2015-09-13,123025866,"6.083","/api/v1/timeseries/3/"
"257",2015-09-14,120436591,"6.075","/api/v1/timeseries/3/"
"258",2015-09-15,118069750,"6.072","/api/v1/timeseries/3/"
"259",2015-09-16,125338072,"6.056","/api/v1/timeseries/3/"
"260",2015-09-17,116628834,"6.082","/api/v1/timeseries/3/"
"261",2015-09-18,113191644,"6.100","/api/v1/timeseries/3/"
"262",2015-09-19,110822673,"6.088","/api/v1/timeseries/3/"
"263",2015-09-20,120626753,"6.067","/api/v1/timeseries/3/"
"264",2015-09-21,117043034,"6.071","/api/v1/timeseries/3/"
"265",2015-09-22,120374403,"6.068","/api/v1/timeseries/3/"
"266",2015-09-23,121672660,"6.067","/api/v1/timeseries/3/"
"267",2015-09-24,115403967,"6.073","/api/v1/timeseries/3/"
"268",2015-09-25,115108705,"6.124","/api/v1/timeseries/3/"
"269",2015-09-26,113043033,"6.114","/api/v1/timeseries/3/"
"270",2015-09-27,115920420,"6.073","/api/v1/timeseries/3/"
"271",2015-09-28,115708626,"6.072","/api/v1/timeseries/3/"
"272",2015-09-29,117337290,"6.070","/api/v1/timeseries/3/"
"273",2015-09-30,117002474,"6.067","/api/v1/timeseries/3/"
"274",2015-10-01,115819118,"6.046","/api/v1/timeseries/3/"
"275",2015-10-02,114268093,"6.087","/api/v1/timeseries/3/"
"276",2015-10-03,110831832,"6.079","/api/v1/timeseries/3/"
"277",2015-10-04,118360440,"6.069","/api/v1/timeseries/3/"
"278",2015-10-05,116341112,"6.060","/api/v1/timeseries/3/"
"279",2015-10-06,113845619,"6.058","/api/v1/timeseries/3/"
"280",2015-10-07,118027233,"6.062","/api/v1/timeseries/3/"
"281",2015-10-08,114645349,"6.069","/api/v1/timeseries/3/"
"282",2015-10-09,112947849,"6.098","/api/v1/timeseries/3/"
"283",2015-10-10,107192118,"6.086","/api/v1/timeseries/3/"
"284",2015-10-11,114623447,"6.073","/api/v1/timeseries/3/"
"285",2015-10-12,119365454,"6.075","/api/v1/timeseries/3/"
"286",2015-10-13,121808495,"6.054","/api/v1/timeseries/3/"
"287",2015-10-14,118743323,"6.066","/api/v1/timeseries/3/"
"288",2015-10-15,113056825,"6.081","/api/v1/timeseries/3/"
"289",2015-10-16,113730875,"6.126","/api/v1/timeseries/3/"
"290",2015-10-17,109304662,"6.106","/api/v1/timeseries/3/"
"291",2015-10-18,114513845,"6.073","/api/v1/timeseries/3/"
"292",2015-10-19,117467818,"6.061","/api/v1/timeseries/3/"
"293",2015-10-20,119390276,"6.059","/api/v1/timeseries/3/"
"294",2015-10-21,120303208,"6.072","/api/v1/timeseries/3/"
"295",2015-10-22,117935514,"6.069","/api/v1/timeseries/3/"
"296",2015-10-23,122205811,"6.110","/api/v1/timeseries/3/"
"297",2015-10-24,125201531,"6.133","/api/v1/timeseries/3/"
"298",2015-10-25,129095850,"6.065","/api/v1/timeseries/3/"
"299",2015-10-26,119441990,"6.057","/api/v1/timeseries/3/"
"300",2015-10-27,122016838,"6.069","/api/v1/timeseries/3/"
"301",2015-10-28,124094062,"6.070","/api/v1/timeseries/3/"
"302",2015-10-29,117599942,"6.077","/api/v1/timeseries/3/"
"303",2015-10-30,113573990,"6.099","/api/v1/timeseries/3/"
"304",2015-10-31,110654374,"6.106","/api/v1/timeseries/3/"
"305",2015-11-01,125102047,"6.076","/api/v1/timeseries/3/"
"306",2015-11-02,126543016,"6.067","/api/v1/timeseries/3/"
"307",2015-11-03,124764673,"6.070","/api/v1/timeseries/3/"
"308",2015-11-04,121686463,"6.066","/api/v1/timeseries/3/"
"309",2015-11-05,117953890,"6.077","/api/v1/timeseries/3/"
"310",2015-11-06,115373130,"6.097","/api/v1/timeseries/3/"
"311",2015-11-07,114756635,"6.095","/api/v1/timeseries/3/"
"312",2015-11-08,121684692,"6.072","/api/v1/timeseries/3/"
"313",2015-11-09,122400558,"6.075","/api/v1/timeseries/3/"
"314",2015-11-10,123918881,"6.079","/api/v1/timeseries/3/"
"315",2015-11-11,124286312,"6.095","/api/v1/timeseries/3/"
"316",2015-11-12,124123070,"6.089","/api/v1/timeseries/3/"
"317",2015-11-13,137793564,"6.024","/api/v1/timeseries/3/"
"318",2015-11-14,128468246,"5.990","/api/v1/timeseries/3/"
"319",2015-11-15,133197604,"6.036","/api/v1/timeseries/3/"
"320",2015-11-16,131241650,"6.035","/api/v1/timeseries/3/"
"321",2015-11-17,138070284,"6.053","/api/v1/timeseries/3/"
"322",2015-11-18,131454385,"6.057","/api/v1/timeseries/3/"
"323",2015-11-19,125970157,"6.069","/api/v1/timeseries/3/"
"324",2015-11-20,119706277,"6.104","/api/v1/timeseries/3/"
"325",2015-11-21,117987409,"6.086","/api/v1/timeseries/3/"
"326",2015-11-22,127664942,"6.070","/api/v1/timeseries/3/"
"327",2015-11-23,125242742,"6.074","/api/v1/timeseries/3/"
"328",2015-11-24,127733596,"6.061","/api/v1/timeseries/3/"
"329",2015-11-25,123049715,"6.080","/api/v1/timeseries/3/"
"330",2015-11-26,120118655,"6.201","/api/v1/timeseries/3/"
"331",2015-11-27,113583221,"6.096","/api/v1/timeseries/3/"
"332",2015-11-28,116186041,"6.067","/api/v1/timeseries/3/"
"333",2015-11-29,126397267,"6.047","/api/v1/timeseries/3/"
"334",2015-11-30,124852717,"6.060","/api/v1/timeseries/3/"
"335",2015-12-01,124046349,"6.081","/api/v1/timeseries/3/"
"336",2015-12-02,136280815,"6.030","/api/v1/timeseries/3/"
"337",2015-12-03,126433169,"6.050","/api/v1/timeseries/3/"
"338",2015-12-04,114968853,"6.065","/api/v1/timeseries/3/"
"339",2015-12-05,111059174,"6.074","/api/v1/timeseries/3/"
"340",2015-12-06,124263788,"6.059","/api/v1/timeseries/3/"
"341",2015-12-07,124665480,"6.060","/api/v1/timeseries/3/"
"342",2015-12-08,126220819,"6.057","/api/v1/timeseries/3/"
"343",2015-12-09,120226738,"6.064","/api/v1/timeseries/3/"
"344",2015-12-10,118758655,"6.076","/api/v1/timeseries/3/"
"345",2015-12-11,113193632,"6.098","/api/v1/timeseries/3/"
"346",2015-12-12,111457813,"6.114","/api/v1/timeseries/3/"
"347",2015-12-13,126148743,"6.081","/api/v1/timeseries/3/"
"348",2015-12-14,127137499,"6.084","/api/v1/timeseries/3/"
"349",2015-12-15,121349936,"6.057","/api/v1/timeseries/3/"
"350",2015-12-16,117373932,"6.083","/api/v1/timeseries/3/"
"351",2015-12-17,113280604,"6.077","/api/v1/timeseries/3/"
"352",2015-12-18,107084830,"6.100","/api/v1/timeseries/3/"
"353",2015-12-19,105317265,"6.089","/api/v1/timeseries/3/"
"354",2015-12-20,114795093,"6.068","/api/v1/timeseries/3/"
"355",2015-12-21,118631901,"6.072","/api/v1/timeseries/3/"
"356",2015-12-22,115435509,"6.085","/api/v1/timeseries/3/"
"357",2015-12-23,116053039,"6.110","/api/v1/timeseries/3/"
"358",2015-12-24,110244907,"6.255","/api/v1/timeseries/3/"
"359",2015-12-25,103037435,"6.308","/api/v1/timeseries/3/"
"360",2015-12-26,104401582,"6.127","/api/v1/timeseries/3/"
"361",2015-12-27,111124370,"6.064","/api/v1/timeseries/3/"
"362",2015-12-28,118147658,"6.051","/api/v1/timeseries/3/"
"363",2015-12-29,117503946,"6.050","/api/v1/timeseries/3/"
"364",2015-12-30,119577197,"6.058","/api/v1/timeseries/3/"
"365",2015-12-31,118942187,"6.162","/api/v1/timeseries/3/"
"366",2016-01-01,113166578,"6.164","/api/v1/timeseries/3/"
"367",2016-01-02,109731201,"6.067","/api/v1/timeseries/3/"
"368",2016-01-03,119319059,"6.033","/api/v1/timeseries/3/"
"369",2016-01-04,121927524,"6.042","/api/v1/timeseries/3/"
"370",2016-01-05,118768413,"6.035","/api/v1/timeseries/3/"
"371",2016-01-06,120014859,"6.044","/api/v1/timeseries/3/"
"372",2016-01-07,116861220,"6.052","/api/v1/timeseries/3/"
"373",2016-01-08,110602727,"6.064","/api/v1/timeseries/3/"
"374",2016-01-09,109569132,"6.064","/api/v1/timeseries/3/"
"375",2016-01-10,119109125,"6.056","/api/v1/timeseries/3/"
"376",2016-01-11,121176507,"6.053","/api/v1/timeseries/3/"
"377",2016-01-12,120033038,"6.050","/api/v1/timeseries/3/"
"378",2016-01-13,114657376,"6.053","/api/v1/timeseries/3/"
"379",2016-01-14,121612975,"6.024","/api/v1/timeseries/3/"
"380",2016-01-15,108377509,"6.072","/api/v1/timeseries/3/"
"381",2016-01-16,106631415,"6.062","/api/v1/timeseries/3/"
"382",2016-01-17,116036269,"6.047","/api/v1/timeseries/3/"
"383",2016-01-18,119973263,"6.052","/api/v1/timeseries/3/"
"384",2016-01-19,107505235,"6.036","/api/v1/timeseries/3/"
"385",2016-01-20,118688276,"6.048","/api/v1/timeseries/3/"
"386",2016-01-21,112466946,"6.058","/api/v1/timeseries/3/"
"387",2016-01-22,112762852,"6.066","/api/v1/timeseries/3/"
"388",2016-01-23,112988679,"6.088","/api/v1/timeseries/3/"
"389",2016-01-24,120545211,"6.061","/api/v1/timeseries/3/"
"390",2016-01-25,116309616,"6.062","/api/v1/timeseries/3/"
"391",2016-01-26,118383276,"6.049","/api/v1/timeseries/3/"
"392",2016-01-27,133630657,"6.036","/api/v1/timeseries/3/"
"393",2016-01-28,119048213,"6.061","/api/v1/timeseries/3/"
"394",2016-01-29,111562606,"6.089","/api/v1/timeseries/3/"
"395",2016-01-30,105051005,"6.093","/api/v1/timeseries/3/"
"396",2016-01-31,113880332,"6.075","/api/v1/timeseries/3/"
"397",2016-02-01,121016507,"6.078","/api/v1/timeseries/3/"
"398",2016-02-02,117926340,"6.069","/api/v1/timeseries/3/"
"399",2016-02-03,118948858,"6.074","/api/v1/timeseries/3/"
"400",2016-02-04,111198201,"6.058","/api/v1/timeseries/3/"
"401",2016-02-05,107242241,"6.084","/api/v1/timeseries/3/"
"402",2016-02-06,107795974,"6.075","/api/v1/timeseries/3/"
"403",2016-02-07,131922798,"6.106","/api/v1/timeseries/3/"
"404",2016-02-08,117767946,"6.072","/api/v1/timeseries/3/"
"405",2016-02-09,117082924,"6.068","/api/v1/timeseries/3/"
"406",2016-02-10,115034469,"6.065","/api/v1/timeseries/3/"
"407",2016-02-11,115957237,"6.068","/api/v1/timeseries/3/"
"408",2016-02-12,110706088,"6.095","/api/v1/timeseries/3/"
"409",2016-02-13,111727721,"6.102","/api/v1/timeseries/3/"
"410",2016-02-14,114840485,"6.159","/api/v1/timeseries/3/"
"411",2016-02-15,128847090,"6.082","/api/v1/timeseries/3/"
